SONG_NUM,NAME,RAGAM,COMPOSER,BEATS,NADAI,BPM,EDUPPU,AROHANA,AVAROHANA,NOTATION_SOURCE,ROW_TYPE,SECTION,NOTATION_STRING,ATOM_DATA
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,SWARA,Pallavi (P.1),"M,G,GSS,M,G,|GM,,,,,,,MGM,|P,D,P,PDN,D,|P,,,,,P,,DNDP||","[{""text"": ""M"", ""index"": 0}, {""text"": "","", ""index"": 1}, {""text"": ""G"", ""index"": 2}, {""text"": "","", ""index"": 3}, {""text"": ""G"", ""index"": 5}, {""text"": ""S"", ""index"": 6}, {""text"": ""S"", ""index"": 8}, {""text"": "","", ""index"": 9}, {""text"": ""M"", ""index"": 10}, {""text"": "","", ""index"": 11}, {""text"": ""G"", ""index"": 12}, {""text"": "","", ""index"": 13}, {""text"": ""|"", ""index"": 18}, {""text"": ""G"", ""index"": 20}, {""text"": ""M"", ""index"": 22}, {""text"": "","", ""index"": 23}, {""text"": "","", ""index"": 25}, {""text"": "","", ""index"": 26}, {""text"": "","", ""index"": 28}, {""text"": "","", ""index"": 29}, {""text"": "","", ""index"": 31}, {""text"": "","", ""index"": 32}, {""text"": ""M"", ""index"": 34}, {""text"": ""G"", ""index"": 35}, {""text"": ""M"", ""index"": 36}, {""text"": "","", ""index"": 37}, {""text"": ""|"", ""index"": 40}, {""text"": ""P"", ""index"": 42}, {""text"": "","", ""index"": 43}, {""text"": ""D"", ""index"": 44}, {""text"": "","", ""index"": 45}, {""text"": ""P"", ""index"": 46}, {""text"": "","", ""index"": 47}, {""text"": ""P"", ""index"": 49}, {""text"": ""D"", ""index"": 50}, {""text"": ""N"", ""index"": 51}, {""text"": "","", ""index"": 52}, {""text"": ""D"", ""index"": 53}, {""text"": "","", ""index"": 54}, {""text"": ""|"", ""index"": 61}, {""text"": ""P"", ""index"": 63}, {""text"": "","", ""index"": 64}, {""text"": "","", ""index"": 65}, {""text"": "","", ""index"": 66}, {""text"": "","", ""index"": 68}, {""text"": "","", ""index"": 69}, {""text"": ""P"", ""index"": 71}, {""text"": "","", ""index"": 72}, {""text"": "","", ""index"": 73}, {""text"": ""D"", ""index"": 74}, {""text"": ""N"", ""index"": 75}, {""text"": ""D"", ""index"": 76}, {""text"": ""P"", ""index"": 77}, {""text"": ""|"", ""index"": 79}, {""text"": ""|"", ""index"": 80}]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,LYRIC,Pallavi (P.1),sujanajīvanaramasugunabhūshanarāma,"[""su"", """", ""ja"", """", """", ""na"", ""j\u012b"", """", """", """", ""va"", """", """", ""n"", ""a"", """", """", """", """", """", """", """", ""r"", ""a"", ""ma"", """", """", ""su"", """", ""gu"", """", ""na"", """", ""bh\u016b"", """", """", """", ""sha"", """", """", ""na"", """", """", """", """", ""r\u0101"", """", """", """", ""ma"", """", """", """", """", """"]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,SWARA,Pallavi (P.1),"M,G,GSS,M,G,|GM,,,,,,,MGM,|P,D,P,DNŚ,ND|P,,,,,P,ŚNNDP||","[{""text"": ""M"", ""index"": 0}, {""text"": "","", ""index"": 1}, {""text"": ""G"", ""index"": 2}, {""text"": "","", ""index"": 3}, {""text"": ""G"", ""index"": 5}, {""text"": ""S"", ""index"": 6}, {""text"": ""S"", ""index"": 8}, {""text"": "","", ""index"": 9}, {""text"": ""M"", ""index"": 10}, {""text"": "","", ""index"": 11}, {""text"": ""G"", ""index"": 12}, {""text"": "","", ""index"": 13}, {""text"": ""|"", ""index"": 18}, {""text"": ""G"", ""index"": 20}, {""text"": ""M"", ""index"": 22}, {""text"": "","", ""index"": 23}, {""text"": "","", ""index"": 25}, {""text"": "","", ""index"": 26}, {""text"": "","", ""index"": 28}, {""text"": "","", ""index"": 29}, {""text"": "","", ""index"": 31}, {""text"": "","", ""index"": 32}, {""text"": ""M"", ""index"": 34}, {""text"": ""G"", ""index"": 35}, {""text"": ""M"", ""index"": 36}, {""text"": "","", ""index"": 37}, {""text"": ""|"", ""index"": 40}, {""text"": ""P"", ""index"": 42}, {""text"": "","", ""index"": 43}, {""text"": ""D"", ""index"": 44}, {""text"": "","", ""index"": 45}, {""text"": ""P"", ""index"": 46}, {""text"": "","", ""index"": 47}, {""text"": ""D"", ""index"": 49}, {""text"": ""N"", ""index"": 50}, {""text"": ""\u015a"", ""index"": 51}, {""text"": "","", ""index"": 52}, {""text"": ""N"", ""index"": 54}, {""text"": ""D"", ""index"": 55}, {""text"": ""|"", ""index"": 61}, {""text"": ""P"", ""index"": 63}, {""text"": "","", ""index"": 64}, {""text"": "","", ""index"": 65}, {""text"": "","", ""index"": 66}, {""text"": "","", ""index"": 68}, {""text"": "","", ""index"": 69}, {""text"": ""P"", ""index"": 71}, {""text"": "","", ""index"": 72}, {""text"": ""\u015a"", ""index"": 73}, {""text"": ""N"", ""index"": 74}, {""text"": ""N"", ""index"": 76}, {""text"": ""D"", ""index"": 77}, {""text"": ""P"", ""index"": 78}, {""text"": ""|"", ""index"": 79}, {""text"": ""|"", ""index"": 80}]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,LYRIC,Pallavi (P.1),sujanajīvanarāmasugunabhūshanarāma,"[""su"", """", ""ja"", """", """", ""na"", ""j\u012b"", """", """", """", ""va"", """", """", ""na"", """", """", """", """", """", """", """", """", ""r\u0101"", """", ""ma"", """", """", ""su"", """", ""gu"", """", ""na"", """", ""bh\u016b"", """", """", """", ""sha"", """", """", ""na"", """", """", """", """", ""r\u0101"", """", """", ""ma"", """", """", """", """", """", """"]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,SWARA,Pallavi (P.1),"M,G,GSS,M,G,|PPMM,,,,PGM,|P,D,DPPDN,ṘŚND|M,P,,,PŚN³DP,,D||","[{""text"": ""M"", ""index"": 0}, {""text"": "","", ""index"": 1}, {""text"": ""G"", ""index"": 2}, {""text"": "","", ""index"": 3}, {""text"": ""G"", ""index"": 4}, {""text"": ""S"", ""index"": 5}, {""text"": ""S"", ""index"": 7}, {""text"": "","", ""index"": 8}, {""text"": ""M"", ""index"": 9}, {""text"": "","", ""index"": 10}, {""text"": ""G"", ""index"": 11}, {""text"": "","", ""index"": 12}, {""text"": ""|"", ""index"": 18}, {""text"": ""P"", ""index"": 20}, {""text"": ""P"", ""index"": 21}, {""text"": ""M"", ""index"": 22}, {""text"": ""M"", ""index"": 23}, {""text"": "","", ""index"": 25}, {""text"": "","", ""index"": 26}, {""text"": "","", ""index"": 28}, {""text"": "","", ""index"": 29}, {""text"": ""P"", ""index"": 31}, {""text"": ""G"", ""index"": 32}, {""text"": ""M"", ""index"": 33}, {""text"": "","", ""index"": 34}, {""text"": ""|"", ""index"": 40}, {""text"": ""P"", ""index"": 42}, {""text"": "","", ""index"": 43}, {""text"": ""D"", ""index"": 45}, {""text"": "","", ""index"": 46}, {""text"": ""D"", ""index"": 47}, {""text"": ""P"", ""index"": 48}, {""text"": ""P"", ""index"": 50}, {""text"": ""D"", ""index"": 51}, {""text"": ""N"", ""index"": 52}, {""text"": "","", ""index"": 53}, {""text"": """", ""index"": 54}, {""text"": ""\u1e58\u015a"", ""index"": 55}, {""text"": ""ND"", ""index"": 56}, {""text"": ""|"", ""index"": 57}, {""text"": """", ""index"": 61}, {""text"": ""M"", ""index"": 63}, {""text"": "","", ""index"": 64}, {""text"": ""P"", ""index"": 65}, {""text"": "","", ""index"": 66}, {""text"": "","", ""index"": 68}, {""text"": "","", ""index"": 69}, {""text"": ""P"", ""index"": 71}, {""text"": ""\u015a"", ""index"": 72}, {""text"": ""N\u00b3"", ""index"": 73}, {""text"": ""D"", ""index"": 76}, {""text"": ""P"", ""index"": 77}, {""text"": "","", ""index"": 78}, {""text"": "","", ""index"": 79}, {""text"": ""D"", ""index"": 80}, {""text"": ""|"", ""index"": 82}, {""text"": ""|"", ""index"": 83}]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,LYRIC,Pallavi (P.1),sujanajīvanarāmasugunabhūshanarāma,"[""su"", """", ""ja"", """", """", ""na"", """", """", ""j\u012b"", """", ""va"", """", """", ""na"", """", """", """", """", """", """", """", ""r\u0101"", """", ""ma"", """", """", ""su"", """", ""gu"", """", ""na"", """", ""bh\u016b"", """", """", """", """", ""sha"", """", """", """", ""na"", """", """", """", """", ""r\u0101"", """", """", ""ma"", """", """", """", """", """", """", """"]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,SWARA,Anupallavi (A.1),"*MN,DDNṠ,ṠN|SṠ,,,,,Ṡ,Ṡ,|,,-ND,NṠ,,,Ṡ,|ṠṘN,N,,,NDD,||,*","[{""text"": ""*"", ""index"": 0}, {""text"": ""M"", ""index"": 2}, {""text"": ""N"", ""index"": 5}, {""text"": "","", ""index"": 6}, {""text"": ""D"", ""index"": 7}, {""text"": ""D"", ""index"": 9}, {""text"": ""N"", ""index"": 10}, {""text"": ""\u1e60"", ""index"": 11}, {""text"": "","", ""index"": 12}, {""text"": ""\u1e60"", ""index"": 13}, {""text"": ""N"", ""index"": 14}, {""text"": ""|"", ""index"": 18}, {""text"": ""S"", ""index"": 20}, {""text"": ""\u1e60"", ""index"": 22}, {""text"": "","", ""index"": 23}, {""text"": "","", ""index"": 25}, {""text"": "","", ""index"": 26}, {""text"": "","", ""index"": 28}, {""text"": "","", ""index"": 29}, {""text"": ""\u1e60"", ""index"": 31}, {""text"": "","", ""index"": 32}, {""text"": ""\u1e60"", ""index"": 34}, {""text"": "","", ""index"": 35}, {""text"": ""|"", ""index"": 37}, {""text"": "","", ""index"": 39}, {""text"": "","", ""index"": 40}, {""text"": ""-"", ""index"": 42}, {""text"": ""N"", ""index"": 44}, {""text"": ""D"", ""index"": 45}, {""text"": "","", ""index"": 46}, {""text"": ""N"", ""index"": 48}, {""text"": ""\u1e60"", ""index"": 50}, {""text"": "","", ""index"": 51}, {""text"": "","", ""index"": 53}, {""text"": "","", ""index"": 54}, {""text"": ""\u1e60"", ""index"": 56}, {""text"": "","", ""index"": 57}, {""text"": ""|"", ""index"": 61}, {""text"": ""\u1e60"", ""index"": 63}, {""text"": ""\u1e58"", ""index"": 64}, {""text"": ""N"", ""index"": 65}, {""text"": "","", ""index"": 66}, {""text"": ""N"", ""index"": 68}, {""text"": "","", ""index"": 69}, {""text"": "","", ""index"": 71}, {""text"": "","", ""index"": 72}, {""text"": ""N"", ""index"": 74}, {""text"": ""D"", ""index"": 75}, {""text"": ""D"", ""index"": 76}, {""text"": "","", ""index"": 77}, {""text"": ""|"", ""index"": 79}, {""text"": ""|"", ""index"": 80}, {""text"": "","", ""index"": 82}, {""text"": ""*"", ""index"": 83}]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,LYRIC,Anupallavi (A.1),bhujagabhūshaṇārccitabudhajanāvana,"["""", ""bhu"", ""ja"", """", """", ""ga"", """", ""bh\u016b"", """", """", ""sha"", """", """", ""\u1e47\u0101"", """", """", """", ""rccita"", """", """", """", """", """", """", """", """", """", """", ""budha"", """", """", ""jan\u0101"", """", """", """", ""va"", """", """", """", """", ""na"", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,SWARA,Anupallavi (A.1),"*MN,DDNṠ,ṠN|ṘṘṠṠ,,,,Ṡ,Ṡ,|,,-ṠṀ,ĠṠ,,,ṠN|DNṠ,ṘṠN,NDD,||","[{""text"": ""*"", ""index"": 0}, {""text"": ""M"", ""index"": 2}, {""text"": ""N"", ""index"": 5}, {""text"": "","", ""index"": 6}, {""text"": ""D"", ""index"": 7}, {""text"": ""D"", ""index"": 9}, {""text"": ""N"", ""index"": 10}, {""text"": ""\u1e60"", ""index"": 11}, {""text"": "","", ""index"": 12}, {""text"": ""\u1e60"", ""index"": 14}, {""text"": ""N"", ""index"": 15}, {""text"": ""|"", ""index"": 18}, {""text"": ""\u1e58"", ""index"": 20}, {""text"": ""\u1e58"", ""index"": 21}, {""text"": ""\u1e60"", ""index"": 22}, {""text"": ""\u1e60"", ""index"": 23}, {""text"": "","", ""index"": 24}, {""text"": "","", ""index"": 25}, {""text"": "","", ""index"": 27}, {""text"": "","", ""index"": 28}, {""text"": ""\u1e60"", ""index"": 30}, {""text"": "","", ""index"": 31}, {""text"": ""\u1e60"", ""index"": 33}, {""text"": "","", ""index"": 34}, {""text"": ""|"", ""index"": 36}, {""text"": "","", ""index"": 38}, {""text"": "","", ""index"": 39}, {""text"": ""-"", ""index"": 41}, {""text"": ""\u1e60"", ""index"": 43}, {""text"": ""\u1e40"", ""index"": 45}, {""text"": "","", ""index"": 46}, {""text"": ""\u0120"", ""index"": 48}, {""text"": ""\u1e60"", ""index"": 50}, {""text"": "","", ""index"": 51}, {""text"": "","", ""index"": 53}, {""text"": "","", ""index"": 54}, {""text"": ""\u1e60"", ""index"": 56}, {""text"": ""N"", ""index"": 57}, {""text"": ""|"", ""index"": 60}, {""text"": ""D"", ""index"": 62}, {""text"": ""N"", ""index"": 63}, {""text"": ""\u1e60"", ""index"": 64}, {""text"": "","", ""index"": 65}, {""text"": ""\u1e58"", ""index"": 66}, {""text"": ""\u1e60"", ""index"": 67}, {""text"": ""N"", ""index"": 68}, {""text"": "","", ""index"": 69}, {""text"": ""N"", ""index"": 70}, {""text"": ""D"", ""index"": 71}, {""text"": ""D"", ""index"": 72}, {""text"": "","", ""index"": 73}, {""text"": ""|"", ""index"": 75}, {""text"": ""|"", ""index"": 76}]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,LYRIC,Anupallavi (A.1),bhujagabhūshaṇārccitabudhajanāvanā-,"["""", ""bhu"", ""ja"", """", """", ""ga"", """", ""bh\u016b"", """", """", ""sha"", """", """", """", ""\u1e47\u0101"", """", """", """", """", ""rccita"", """", """", """", """", """", """", """", """", """", ""budha"", """", """", ""ja"", """", """", ""n\u0101"", """", ""va"", """", """", """", """", """", """", """", ""n\u0101-"", """", """", """", """", """", """", """"]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,SWARA,Anupallavi (A.1),"Ṡ,Ṙ,Ṡ,,,N,D,|N,Ṡ,ṠDṠNN,ND|P,D,DPPDN,D,|MP,,,,,D,NDP,,||","[{""text"": ""\u1e60"", ""index"": 0}, {""text"": "","", ""index"": 1}, {""text"": ""\u1e58"", ""index"": 3}, {""text"": "","", ""index"": 4}, {""text"": ""\u1e60"", ""index"": 6}, {""text"": "","", ""index"": 7}, {""text"": "","", ""index"": 9}, {""text"": "","", ""index"": 10}, {""text"": ""N"", ""index"": 12}, {""text"": "","", ""index"": 13}, {""text"": ""D"", ""index"": 14}, {""text"": "","", ""index"": 15}, {""text"": ""|"", ""index"": 18}, {""text"": ""N"", ""index"": 20}, {""text"": "","", ""index"": 21}, {""text"": ""\u1e60"", ""index"": 23}, {""text"": "","", ""index"": 24}, {""text"": ""\u1e60"", ""index"": 26}, {""text"": ""D"", ""index"": 27}, {""text"": ""\u1e60"", ""index"": 28}, {""text"": ""N"", ""index"": 29}, {""text"": ""N"", ""index"": 31}, {""text"": "","", ""index"": 32}, {""text"": ""N"", ""index"": 34}, {""text"": ""D"", ""index"": 35}, {""text"": ""|"", ""index"": 39}, {""text"": ""P"", ""index"": 41}, {""text"": "","", ""index"": 42}, {""text"": ""D"", ""index"": 43}, {""text"": "","", ""index"": 44}, {""text"": ""D"", ""index"": 45}, {""text"": ""P"", ""index"": 46}, {""text"": ""P"", ""index"": 48}, {""text"": ""D"", ""index"": 49}, {""text"": ""N"", ""index"": 50}, {""text"": "","", ""index"": 51}, {""text"": ""D"", ""index"": 52}, {""text"": "","", ""index"": 53}, {""text"": ""|"", ""index"": 60}, {""text"": ""M"", ""index"": 62}, {""text"": ""P"", ""index"": 64}, {""text"": "","", ""index"": 65}, {""text"": "","", ""index"": 67}, {""text"": "","", ""index"": 68}, {""text"": "","", ""index"": 70}, {""text"": "","", ""index"": 71}, {""text"": ""D"", ""index"": 73}, {""text"": "","", ""index"": 74}, {""text"": ""N"", ""index"": 75}, {""text"": ""D"", ""index"": 77}, {""text"": ""P"", ""index"": 78}, {""text"": "","", ""index"": 79}, {""text"": "","", ""index"": 80}, {""text"": ""|"", ""index"": 82}, {""text"": ""|"", ""index"": 83}]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,LYRIC,Anupallavi (A.1),tmajavanditaśritacandanadaśaturangamāmavā-,"[""tmaja"", """", """", """", ""van"", """", """", ""di"", ""ta"", """", """", """", """", ""\u015bri"", """", ""ta"", """", """", ""can"", """", """", ""da"", """", """", ""na"", """", ""da\u015ba"", """", """", """", """", ""tu"", """", """", ""ran"", """", ""ga"", """", """", ""m\u0101"", """", """", """", ""ma"", """", """", ""v\u0101-"", """", """", """", """", """", """", """", """"]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,SWARA,Anupallavi (A.1),"Ṡ,Ṙ,Ṡ,,,N,D,|DNṘṠṠDṠNN,ND|P,D,DPPDN,ṘŚND|MP,,,,,Ṡ,N³DP,,||","[{""text"": ""\u1e60"", ""index"": 0}, {""text"": "","", ""index"": 1}, {""text"": ""\u1e58"", ""index"": 3}, {""text"": "","", ""index"": 4}, {""text"": ""\u1e60"", ""index"": 6}, {""text"": "","", ""index"": 7}, {""text"": "","", ""index"": 9}, {""text"": "","", ""index"": 10}, {""text"": ""N"", ""index"": 12}, {""text"": "","", ""index"": 13}, {""text"": ""D"", ""index"": 14}, {""text"": "","", ""index"": 15}, {""text"": ""|"", ""index"": 18}, {""text"": ""D"", ""index"": 20}, {""text"": ""N"", ""index"": 21}, {""text"": ""\u1e58"", ""index"": 22}, {""text"": ""\u1e60"", ""index"": 23}, {""text"": ""\u1e60"", ""index"": 25}, {""text"": ""D"", ""index"": 26}, {""text"": ""\u1e60"", ""index"": 27}, {""text"": ""N"", ""index"": 28}, {""text"": ""N"", ""index"": 30}, {""text"": "","", ""index"": 31}, {""text"": ""N"", ""index"": 33}, {""text"": ""D"", ""index"": 34}, {""text"": ""|"", ""index"": 39}, {""text"": ""P"", ""index"": 41}, {""text"": "","", ""index"": 42}, {""text"": ""D"", ""index"": 43}, {""text"": "","", ""index"": 44}, {""text"": ""D"", ""index"": 45}, {""text"": ""P"", ""index"": 46}, {""text"": ""P"", ""index"": 48}, {""text"": ""D"", ""index"": 49}, {""text"": ""N"", ""index"": 50}, {""text"": "","", ""index"": 51}, {""text"": ""\u1e58"", ""index"": 52}, {""text"": ""\u015a"", ""index"": 53}, {""text"": ""N"", ""index"": 54}, {""text"": ""D"", ""index"": 55}, {""text"": ""|"", ""index"": 60}, {""text"": ""M"", ""index"": 62}, {""text"": ""P"", ""index"": 64}, {""text"": "","", ""index"": 65}, {""text"": "","", ""index"": 67}, {""text"": "","", ""index"": 68}, {""text"": "","", ""index"": 70}, {""text"": "","", ""index"": 71}, {""text"": ""\u1e60"", ""index"": 73}, {""text"": "","", ""index"": 74}, {""text"": ""N\u00b3"", ""index"": 75}, {""text"": ""D"", ""index"": 78}, {""text"": ""P"", ""index"": 79}, {""text"": "","", ""index"": 80}, {""text"": "","", ""index"": 81}, {""text"": ""|"", ""index"": 83}, {""text"": ""|"", ""index"": 84}]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,LYRIC,Anupallavi (A.1),tmajavanditaśritacandanadaśaturangamāmava,"[""tmaja"", """", """", """", ""van"", """", """", ""di"", ""ta"", """", """", """", """", ""\u015bri"", """", """", ""ta"", """", """", ""can"", """", """", """", ""da"", ""na"", """", ""da\u015ba"", """", """", """", """", ""tu"", """", """", ""ran"", """", """", """", """", ""ga"", """", ""m\u0101"", """", """", """", ""ma"", """", """", ""va"", """", """", """", """", """", """", """", """"]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,SWARA,Charaṇam (C.),",,*MG,MP,,,D,|ṠNṘṠṠNNDDPM,|,,-PND,PMM,MGRG|GM,,,,,,,,,||","[{""text"": "","", ""index"": 0}, {""text"": "","", ""index"": 1}, {""text"": ""*"", ""index"": 3}, {""text"": ""M"", ""index"": 5}, {""text"": ""G"", ""index"": 6}, {""text"": "","", ""index"": 7}, {""text"": ""M"", ""index"": 8}, {""text"": ""P"", ""index"": 10}, {""text"": "","", ""index"": 12}, {""text"": "","", ""index"": 14}, {""text"": "","", ""index"": 15}, {""text"": ""D"", ""index"": 17}, {""text"": "","", ""index"": 18}, {""text"": ""|"", ""index"": 20}, {""text"": ""\u1e60"", ""index"": 22}, {""text"": ""N"", ""index"": 23}, {""text"": ""\u1e58"", ""index"": 24}, {""text"": ""\u1e60"", ""index"": 25}, {""text"": ""\u1e60"", ""index"": 27}, {""text"": ""N"", ""index"": 28}, {""text"": ""N"", ""index"": 30}, {""text"": ""D"", ""index"": 31}, {""text"": ""D"", ""index"": 32}, {""text"": ""P"", ""index"": 33}, {""text"": ""M"", ""index"": 35}, {""text"": "","", ""index"": 36}, {""text"": ""|"", ""index"": 38}, {""text"": "","", ""index"": 40}, {""text"": "","", ""index"": 41}, {""text"": ""-"", ""index"": 43}, {""text"": ""P"", ""index"": 45}, {""text"": ""N"", ""index"": 46}, {""text"": ""D"", ""index"": 47}, {""text"": "","", ""index"": 48}, {""text"": ""P"", ""index"": 50}, {""text"": ""M"", ""index"": 51}, {""text"": ""M"", ""index"": 52}, {""text"": "","", ""index"": 53}, {""text"": ""M"", ""index"": 55}, {""text"": ""G"", ""index"": 56}, {""text"": ""R"", ""index"": 57}, {""text"": ""G"", ""index"": 58}, {""text"": ""|"", ""index"": 60}, {""text"": ""G"", ""index"": 62}, {""text"": ""M"", ""index"": 64}, {""text"": "","", ""index"": 65}, {""text"": "","", ""index"": 67}, {""text"": "","", ""index"": 68}, {""text"": "","", ""index"": 70}, {""text"": "","", ""index"": 71}, {""text"": "","", ""index"": 73}, {""text"": "","", ""index"": 74}, {""text"": "","", ""index"": 76}, {""text"": "","", ""index"": 77}, {""text"": ""|"", ""index"": 79}, {""text"": ""|"", ""index"": 80}]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,LYRIC,Charaṇam (C.),cārunētraśrīkaḷatraśrīramyagātra,"["""", """", """", ""c\u0101"", """", """", ""ru"", """", ""n\u0113"", """", ""tra"", """", """", """", ""\u015br\u012b"", """", """", """", ""ka"", """", """", ""\u1e37a"", """", """", ""tra"", """", """", """", """", """", """", ""\u015br\u012b"", """", """", ""ra"", """", ""mya"", """", """", """", """", ""g\u0101"", """", """", ""tra"", """", """", """", """", """", """", """", """", """", """", """"]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,SWARA,Charaṇam (C.),",,*PG,MP,DNṘṠ|ṠNNDDPPNDPM,|,,-PN,DPMM,,,R,G,|MP,MGM,,,,,,,||","[{""text"": "","", ""index"": 0}, {""text"": "","", ""index"": 1}, {""text"": ""*"", ""index"": 3}, {""text"": ""P"", ""index"": 5}, {""text"": ""G"", ""index"": 6}, {""text"": "","", ""index"": 7}, {""text"": ""M"", ""index"": 8}, {""text"": ""P"", ""index"": 9}, {""text"": "","", ""index"": 10}, {""text"": ""D"", ""index"": 12}, {""text"": ""N"", ""index"": 13}, {""text"": ""\u1e58"", ""index"": 14}, {""text"": ""\u1e60"", ""index"": 15}, {""text"": ""|"", ""index"": 19}, {""text"": ""\u1e60"", ""index"": 21}, {""text"": ""N"", ""index"": 22}, {""text"": ""N"", ""index"": 24}, {""text"": ""D"", ""index"": 25}, {""text"": ""D"", ""index"": 27}, {""text"": ""P"", ""index"": 28}, {""text"": ""P"", ""index"": 30}, {""text"": ""N"", ""index"": 31}, {""text"": ""D"", ""index"": 32}, {""text"": ""P"", ""index"": 33}, {""text"": ""M"", ""index"": 35}, {""text"": "","", ""index"": 36}, {""text"": ""|"", ""index"": 38}, {""text"": "","", ""index"": 40}, {""text"": "","", ""index"": 41}, {""text"": ""-"", ""index"": 43}, {""text"": ""P"", ""index"": 45}, {""text"": ""N"", ""index"": 46}, {""text"": "","", ""index"": 47}, {""text"": ""D"", ""index"": 48}, {""text"": ""P"", ""index"": 50}, {""text"": ""M"", ""index"": 51}, {""text"": ""M"", ""index"": 52}, {""text"": "","", ""index"": 53}, {""text"": "","", ""index"": 55}, {""text"": "","", ""index"": 56}, {""text"": ""R"", ""index"": 58}, {""text"": "","", ""index"": 59}, {""text"": ""G"", ""index"": 60}, {""text"": "","", ""index"": 61}, {""text"": ""|"", ""index"": 63}, {""text"": ""M"", ""index"": 65}, {""text"": ""P"", ""index"": 66}, {""text"": "","", ""index"": 67}, {""text"": ""M"", ""index"": 68}, {""text"": ""G"", ""index"": 70}, {""text"": ""M"", ""index"": 72}, {""text"": "","", ""index"": 73}, {""text"": "","", ""index"": 75}, {""text"": "","", ""index"": 76}, {""text"": "","", ""index"": 78}, {""text"": "","", ""index"": 79}, {""text"": "","", ""index"": 81}, {""text"": "","", ""index"": 82}, {""text"": ""|"", ""index"": 84}, {""text"": ""|"", ""index"": 85}]"
2,Sujana Jeevana,Khamas (Mēḷa 28),,8,4,120,,,,,LYRIC,Charaṇam (C.),tārakanāmasucaritradaśarathaputra,"["""", """", """", ""t\u0101"", """", """", """", ""ra"", """", ""ka"", """", """", ""n\u0101"", """", ""ma"", """", ""su"", """", ""ca"", """", ""ri"", """", """", """", ""tra"", """", """", """", """", """", ""da\u015bara"", """", """", """", """", """", ""tha"", """", """", """", ""pu"", """", """", """", """", """", ""tra"", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
